id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license
1470239,"Bright, Airy Williamsburg Apt",35337631331,verified,Jones,Brooklyn,Williamsburg,40.71629,-73.95786,United States,US,TRUE,flexible,Entire home/apt,2009,$949 ,$190 ,14,23,11/8/2016,0.25,3,1,268,"Please have a great time but ask me before you have guests, discuss parking, no animals, no loud music, no smoking or drugs, no prostitution or smuggling and please be very respectful of owners, tenant's  and neighbors. Boston is a very exciting city, we ask that you enjoy it but when you enter the premises, we also ask that you leave the party at the party. Please leave the unit as you received it and enjoy a relaxing stay!",
1470791,Large Double Room  Queenbed Wifi,16463877515,verified,Owens,Brooklyn,Bedford-Stuyvesant,40.68622,-73.94675,United States,US,FALSE,flexible,Private room,2007,$495 ,$99 ,2,93,7/7/2019,1.12,3,4,131,- Quiet time after 11,
1471343,"Low$pacious in Williamsburg, Bklyn",93176517253,verified,Roberts,Brooklyn,Williamsburg,40.71635,-73.94609,United States,US,FALSE,flexible,Private room,2012,$584 ,$117 ,3,0,,,4,1,56,I expect my guests to act as though they were in their own home. Make yourself comfortable. Enjoy the city. Put the toilet seat down. :) ,
1471896,1 Bdrm in 2 Bdrm Apt in Upper East Lux Drmn Bldng,87979865897,verified,Ryan,Manhattan,Upper East Side,40.77272,-73.95307,United States,US,TRUE,strict,Private room,2006,$281 ,$56 ,3,0,,,3,2,239,,
1472448,Charming 1BD in SoHo,49896631802,unconfirmed,Adams,Manhattan,SoHo,40.72509,-74.00304,United States,US,FALSE,flexible,Entire home/apt,2011,"$1,022 ",$204 ,5,152,6/23/2019,1.69,5,1,137,,
1473000,Feel like you never leave your home,54872866190,verified,Dixon,Brooklyn,East New York,40.66795,-73.89232,United States,US,TRUE,moderate,Entire home/apt,2006,$186 ,$37 ,1,119,6/30/2019,1.39,1,2,25,"In order to provide a healthy, comfortable and safe environment, the following are the rules of my house. It is your responsibility to not only read these rules once, but to be aware of and follow all of them throughout your stay at my home. Most of what follows is common sense or common courtesy. The rules serve to protect you as a guest by helping ensure that the environment you find here is the one that I intended to create. Please keep in mind:  You will be sharing common areas with other guests or residents, and thus the cleanliness of the common areas is far more dependent upon all guests cleaning up after themselves, than it is upon my once a week cleaning. Most guests do very well in keeping common areas clean! House rules: Please do not drag luggage up the front stairs. Please leave things as they are in your room: do not remove pictures from walls, don't move furniture around, and do not remove mattress protector from the mattress. Also, it should not be necessary to say, but",
1473553,Sunny apartment  in Greenpoint,58181548097,unconfirmed,Riley,Brooklyn,Greenpoint,40.72582,-73.95843,United States,US,TRUE,moderate,Entire home/apt,2007,$500 ,$100 ,4,9,4/2/2018,0.1,,1,362,No Smoking in the Building.  ,
1474105,Furnished Bedroom with private half bath,67288825352,verified,Baker,Manhattan,Harlem,40.80637,-73.95433,United States,US,FALSE,strict,Private room,2009,$867 ,$173 ,2,44,6/26/2019,0.49,,1,195,"We live on a quiet street with many friendly homeowners, please be courteous of neighbors.  Our welcome binder includes helpful information.",
1474657,Sunny private room featured in film,45420924350,unconfirmed,Casey,Brooklyn,Flatbush,40.64387,-73.96855,United States,US,FALSE,flexible,Private room,2009,$476 ,$95 ,2,158,1/2/2019,1.77,,1,350,,
1475209,Sunny 1BR East Harlem Apartment,38036496135,unconfirmed,Owens,Manhattan,East Harlem,40.7968,-73.93611,United States,US,FALSE,strict,Entire home/apt,2016,"$1,110 ",$222 ,7,12,3/26/2016,0.14,,1,268,,
1475762,The best studio in town,51290869287,unconfirmed,Russell,Manhattan,East Harlem,40.79596,-73.94463,United States,US,TRUE,strict,Entire home/apt,2016,$226 ,$45 ,3,51,5/4/2019,0.57,,1,226,"House Rules 1. All bookings made at least a week before check in are fully refundable if cancelled within 24 hours of booking. After this, you will receive a 50% refund if you cancel at least 7 days before the start of your trip. 2. Check-in time is any time after 4 pm local time. If the unit is ready earlier, we’ll let you know. Check-out is normally 11 am local time, but we’d be happy to extend it as long as we don’t have a cleaning scheduled. Just let us know.  3. All bookings require a security deposit of at least $300. 4. For security measures we require all guests to provide proof of identification through ID verification on our own website. In order to check in, we'll need a photo of your ID.  5. Don’t let $300 go up in smoke. There's no smoking allowed in any Flatbook and a $300 fine for breaking this rule.  6. Unfortunately we don’t allow pets in most of our apartments. 7. Unless you’re staying in one of our specialty apartments, we don’t allow parties or excessive noise. 8. I",
1476314,Fully Furnished 1B/1BTH UWS GEM  1 YR Sublease,44588815342,verified,Stewart,Manhattan,Upper West Side,40.78012,-73.98439,United States,US,TRUE,moderate,Entire home/apt,2007,$316 ,$63 ,1,0,,,,1,302,"Unlike most other Airbnb listings, what we do here is long-term rentals by the year, or by the semester.  We try to keep the atmosphere conducive to studying and resting and a couple of house-rules are in place to this end.  1. Towels and linens (sheets, blankets, and pillows) are NOT provided. The bed is full size. 2. No smoking on the premises.  3. No loud music or TV etc.  4. Only for one person (no couples, no visitors). We seldom have visitors, let alone overnight guests. We know this will be a major turn-off to many people, but we believe we can find a like-minded roommate who can have fun outside the house.  5. If you are not sure about your check-out date, you can reserve the minimum days and extend your stay at a discounted rate.  6. Check-in time has to be coordinated at least 48 hours ahead. On arrival, a short registration process with a picture ID is needed in exchange for keys and wifi access.  7. Inside the apartment, we take off our outside shoes. So if you bring your o",
1476866,Penthouse Studio by Central Park,502536468,verified,Brown,Manhattan,Upper West Side,40.77508,-73.9799,United States,US,TRUE,moderate,Entire home/apt,2020,$405 ,$81 ,2,11,6/9/2019,0.13,,1,414,"Shoes off apartment (slippers available to guests) No smoking of any substance on the property Respectful Friendly Quiet Leave things as they were found, clean after yourself  No dishes left in the sink  Please use blue cups, bowls, utensils and plates and  Store dry foods in 3rd tall pantry cabinet for your personal food storage and store food in the fridge on the 1st top row Guests may not have additional guests without clearing them with me first",
1477419,Your Own 2 Br Apt Bedford and Grand,98053399694,unconfirmed,Montgomery,Brooklyn,Williamsburg,40.71532,-73.96064,United States,US,TRUE,moderate,Entire home/apt,2009,$483 ,$97 ,3,236,6/18/2019,2.74,,2,0,No smoking allowed in the house.  No pets.  No loud music or partying allowed at night.  Please respect the property as you would your own house.,
1477971,Spacious + Sunny Studio in Ft. Greene Brooklyn!,72078808432,verified,Campbell,Brooklyn,Fort Greene,40.68786,-73.97421,United States,US,TRUE,flexible,Private room,2017,$305 ,$61 ,3,16,9/1/2018,0.18,,1,37,,
1478523,2 rooms; private entrance & bath!,75398120974,verified,Moore,Brooklyn,Bushwick,40.70793,-73.91987,United States,US,TRUE,flexible,Private room,2013,"$1,026 ",$205 ,5,123,2/28/2019,1.42,,1,104,"There are real beds for eight. Linens, sheets, towels,  basic kitchen and basic toiletries are provided. Please leave the house in the condition that you found it. This unit is a townhouse with two neighbors attached side by side to the building. Please be respectful and keep noise to a minimum after 11pm and before 7am.  ""NO SMOKING"" ""NO PARTIES Thank you!",
1479076,Giant Sunny Bedroom & Private Bath in my Apartment,7406671895,verified,Brooks,Manhattan,Upper West Side,40.79044,-73.97513,United States,US,FALSE,flexible,Private room,2011,"$1,055 ",$211 ,3,14,8/19/2015,0.22,1,1,239,"No Smoking in the house,  Respect and take care of apartment.  Any dishes you use should be clean/dishwasher loaded and run..  ",
1479628,Prime location! Backyard & outdoor shower! Unique!,40645193210,unconfirmed,Cunningham,Brooklyn,Greenpoint,40.72668,-73.95762,United States,US,FALSE,moderate,Private room,2007,$300 ,$60 ,14,65,12/30/2018,0.73,4,1,400,Please remove your shoes at the door and use coasters for drinks on any furniture.,
1480180,"Private Room in Artist's Home, Stapleton, SI",96774911627,unconfirmed,Russell,Staten Island,Clifton,40.62318,-74.07848,United States,US,TRUE,moderate,Private room,2014,"$1,174 ",$235 ,1,50,6/3/2019,0.56,3,1,118,"House Rules 1. Check-in is 4 pm local time. If the unit is ready earlier, we’ll let you know. Check-out is normally 11 am local time, but we’d be happy to extend it as long as we don’t have a cleaning scheduled. Just let us know.  2. All bookings require a security deposit of at least $300, which will be refunded within 7 days of your check-out. 3. For security measures we require all guests to provide proof of identification through ID verification on our own website. In order to check in we'll need a photo of your ID.  4. Our cancellation policy is as shown on our ad and defined by the site you are booking through.  5. Don’t let $300 go up in smoke. There's no smoking allowed in any Flatbook and a $300 fine for breaking this rule.  6. Unfortunately we don’t allow pets in any of our apartments. 7. Unless you’re staying in one of our specialty apartments, we don’t allow parties or excessive noise. 8. If we find the place very messy, we have to charge an extra $40 for every extra hour o",
1480732,Large Sunny Bedroom with Bay Window,29961370992,verified,Scott,Manhattan,Harlem,40.82286,-73.94596,United States,US,TRUE,moderate,Private room,2006,$131 ,$26 ,3,33,6/10/2019,0.39,1,3,129,"No Smoking in building,  Respect for other guests and neighbors.  Quiet after 10 pm. Parking is available on Linwood and Gardner streets 24 hours.  No parking is permitted on Centre Place.",
1481285,Harlem/Hamilton Heights Sunny Room,21666270746,unconfirmed,Ellis,Manhattan,Harlem,40.82451,-73.94457,United States,US,FALSE,flexible,Private room,2013,$97 ,$19 ,3,30,1/1/2019,0.35,5,3,164,"We're laid back and don't have too many rules! There is a porch outside if you need to smoke. We like to keep our home neat and hope you help us keep it how you find it!  We do ask that you do not bring guests back. This is a way for us to control who is in our home, and it means a lot to us.  As for noise, just be reasonable. If it's getting late, you know the drill :)",
1481837,Clinton Hill Duplex near Pratt w/Balcony!,6476735175,verified,Ross,Brooklyn,Bedford-Stuyvesant,40.69348,-73.95927,United States,US,TRUE,moderate,Private room,2009,$648 ,$130 ,3,13,1/31/2019,0.15,4,1,29,"House Rules 1. All bookings made at least a week before check in are fully refundable if cancelled within 24 hours of booking. After this, you will receive a 50% refund if you cancel at least 7 days before the start of your trip. 2. Check-in time is any time after 4 pm local time. If the unit is ready earlier, we’ll let you know. Check-out is normally 11 am local time, but we’d be happy to extend it as long as we don’t have a cleaning scheduled. Just let us know.  3. All bookings require a security deposit of at least $300. 4. For security measures we require all guests to provide proof of identification through ID verification on our own website. In order to check in, we'll need a photo of your ID.  5. Don’t let $300 go up in smoke. There's no smoking allowed in any Flatbook and a $300 fine for breaking this rule.  6. Unfortunately we don’t allow pets in most of our apartments. 7. Unless you’re staying in one of our specialty apartments, we don’t allow parties or excessive noise. 8. I",
1482389,"Sunny 1 BR, West 80s & Central Park",43499324141,verified,Richardson,Manhattan,Upper West Side,40.78443,-73.97399,United States,US,FALSE,moderate,Entire home/apt,2004,$772 ,$154 ,30,18,6/7/2019,0.2,5,5,66,"There are real beds for eight, one pull out couch, and one single mattress available. Linens, sheets, towels, kitchen staples, breakfast foods, and basic toiletries provided. Games, toys and books are here for your use, make themselves at home. Please leave the house in the condition that you found it. This unit is on the second and third floors of a two-family I own, and I have tenants below. Please be respectful of them, and my neighbors, and keep noise to a minimum after 11pm and before 7am. Thank you!",
1482942,"2 BD / 2BA WITH GARDEN, SLEEPS 6",58339499451,verified,Perkins,Brooklyn,Crown Heights,40.67679,-73.95639,United States,US,TRUE,flexible,Entire home/apt,2019,$286 ,$57 ,4,1,4/21/2013,0.01,5,1,400,,
1483494,COMFORTABLE ROOM,24837497743,unconfirmed,Farrell,Manhattan,East Harlem,40.79107,-73.94381,United States,US,TRUE,moderate,Private room,2016,$481 ,$96 ,3,216,5/14/2019,2.44,5,1,279,"House Rules 1. Check-in is 4 pm local time. If the unit is ready earlier, we’ll let you know. Check-out is normally 11 am local time, but we’d be happy to extend it as long as we don’t have a cleaning scheduled. Just let us know.  2. All bookings require a security deposit of at least $300, which will be refunded within 7 days of your check-out. 3. For security measures we require all guests to provide proof of identification through ID verification on our own website. In order to check in we'll need a photo of your ID.  4. Our cancellation policy is as shown on our ad and defined by the site you are booking through.  5. Don’t let $300 go up in smoke. There's no smoking allowed in any Flatbook and a $300 fine for breaking this rule.  6. Unfortunately we don’t allow pets in any of our apartments. 7. Unless you’re staying in one of our specialty apartments, we don’t allow parties or excessive noise. 8. If we find the place very messy, we have to charge an extra $40 for every extra hour o",
1484046,Charming Ridgewood Soulful  Walk-Up,4934211113,verified,Grant,Queens,Ridgewood,40.70215,-73.91139,United States,US,FALSE,flexible,Private room,2011,$398 ,$80 ,2,98,5/1/2019,1.09,5,1,201,No parties. No overnight guests. Please use your time in the city to get out and explore and use the apartment as an experience to stay in a neighborhood where you'll never find a hotel! You are so close to everything!,
1484599,"Comfortable, well-appointed room",36365215267,verified,Davis,Brooklyn,Prospect Heights,40.67339,-73.96519,United States,US,TRUE,flexible,Private room,2020,"$1,074 ",$215 ,2,61,6/2/2019,0.86,5,1,11,No smoking except smoke deck.,
1485151,2ND AVENUE OFF HOUSTON/LOFTLIKE STU,70962585384,verified,Miller,Manhattan,Lower East Side,40.72209,-73.99274,United States,US,TRUE,strict,Entire home/apt,2019,$788 ,$158 ,30,13,4/23/2019,0.34,4,9,116,"No pets, and no smoking indoors.",
1485703,Share in NYC's trendy East Village,39369263064,unconfirmed,Kelley,Manhattan,East Village,40.73171,-73.98717,United States,US,FALSE,flexible,Private room,2005,$357 ,$71 ,3,136,7/1/2019,1.52,4,1,-6,"A list of house details, rules and local information will be provided upon arrival.",
1486255,Historic Brooklyn 2-Bedroom Apt,43179153482,unconfirmed,Cunningham,Brooklyn,Bedford-Stuyvesant,40.69213,-73.951,United States,US,FALSE,flexible,Entire home/apt,2008,"$1,171 ",$234 ,2,39,6/9/2019,0.47,2,2,332,"Shoes off apartment (slippers available to guests) No smoking of any substance on the property Respectful Friendly Quiet Leave things as they were found, clean after yourself  No dishes left in the sink  Please use green cups, bowls, utensils and plates and  Store dry foods in 2nd tall pantry cabinet for your personal food storage and store food in the fridge on the 2nd row Guests may not have additional guests without clearing them with me first",
1486808,APT W/ OUTDOOR SPACE!! LONG TERM RENTAL PREFERRED!,2398835933,verified,Russell,Manhattan,West Village,40.73237,-74.00608,United States,US,TRUE,strict,Entire home/apt,2008,$736 ,$147 ,14,65,7/1/2019,0.73,4,1,195,,
1487360,Come and go as  you please in BKLN!,56143744968,verified,Bailey,Brooklyn,Kensington,40.64354,-73.97777,United States,US,TRUE,moderate,Entire home/apt,2013,$887 ,$177 ,3,62,1/2/2019,0.71,2,1,115,"Shoes off apartment (slippers available to guests) No smoking of any substance on the property Respectful Friendly Quiet Leave things as they were found, clean after yourself  No dishes left in the sink  Please use white cups, bowls, utensils and plates and  Store dry foods in pantry cabinet below the microwave for your personal food storage and store food in the fridge on the left half of the 3rd row Guests may not have additional guests without clearing them with me first",
1487912,Room in Huge 1200sf W Harlem Suite,58535355760,verified,Wright,Manhattan,Harlem,40.80343,-73.9531,United States,US,FALSE,strict,Private room,2022,$764 ,$153 ,3,47,6/30/2019,0.57,3,1,274,"No street shoes in the house, please, but especially not in the bedrooms. We recycle - make sure you do too while you're here. It's single stream so very easy -ask if you're not sure how it works. Check-in and check-out times are flexible all days except Sunday where check-out is by 11 a.m.",
1488465,"Huge, Sunny, Open Loft in Brooklyn",11976848782,unconfirmed,Howard,Brooklyn,Bushwick,40.70462,-73.9228,United States,US,TRUE,moderate,Entire home/apt,2022,$480 ,$96 ,2,42,6/20/2019,0.48,4,1,215,- Guests can smoke outside the building in my backyard if they smoke. - Please arrive at or after 6:30pm as I work during the day and before 11:30pm.,
1489017,Cozy Nook in Heart of Williamsburg,97953465761,unconfirmed,Spencer,Brooklyn,Williamsburg,40.71394,-73.96267,United States,US,TRUE,moderate,Private room,2015,$278 ,$56 ,3,207,6/16/2019,2.29,5,2,134,Shoes-off home Respectful Friendly Quiet No smoking of any substance on the property No pets Leave things as they were found Clean up after yourself Reminder: Rest of apartment (kitchen or living room) not available to guests  Guests may not have additional guests without clearing them with Celia or Jonathan.,
1489569,Peaceful Room...,84240416625,verified,Lloyd,Brooklyn,Bay Ridge,40.6339,-74.02035,United States,US,FALSE,strict,Private room,2019,$327 ,$65 ,4,72,7/3/2019,0.81,3,2,67,#NAME?,
1490122,Cute Room in Historic Loft!,42267829819,unconfirmed,Jones,Brooklyn,Greenpoint,,,United States,US,TRUE,flexible,Private room,2019,$524 ,$105 ,14,22,5/2/2019,0.25,1,1,266,"Pets are cool (just clean up after them!), smoking outside is allowed, and alcohol/coming home drunk is totally ok. If you drink our alcohol then please help replace it or chip in! Otherwise, we're pretty simple college guys who enjoy being social.",
1490674,Harlem on the Range,26743726959,unconfirmed,Hunt,Manhattan,Harlem,40.8076,-73.94433,United States,US,FALSE,strict,Entire home/apt,2017,$488 ,$98 ,30,25,3/31/2019,0.28,5,1,311,"Starting mid-November, I am looking for a longer-term guest (2+ months); someone who is responsible and employed outside of the home. A sublease agreement will need to be signed for any stay longer than one month.",
1491226,Amazing Park Slope Duplex with Deck,49224319367,unconfirmed,Jones,Brooklyn,South Slope,40.66485,-73.98343,United States,US,FALSE,flexible,Entire home/apt,2007,$433 ,$87 ,2,215,6/30/2019,2.42,1,1,325,"Just be clean, be tidy, be yourself and enjoy your stay.",
1491778,Entire 2 Bedroom Apartment in Williamsburg,33374680507,unconfirmed,Ferguson,Brooklyn,Williamsburg,40.71279,-73.95852,United States,US,TRUE,flexible,Entire home/apt,2017,$758 ,$152 ,4,26,6/24/2017,0.73,4,1,313,,
1492331,Big Bright E Village 2BR (Baby Nursery),41738636720,unconfirmed,Cooper,Manhattan,Gramercy,40.73294,-73.98282,United States,US,FALSE,strict,Entire home/apt,2009,$910 ,$182 ,5,18,1/2/2018,0.21,1,1,6,#NAME?,
1492883,Private Manhattan Studio on Harlem/Heights Border,5589711903,verified,Gibson,Manhattan,Washington Heights,40.83456,-73.9457,United States,US,FALSE,moderate,Entire home/apt,2005,$662 ,$132 ,3,18,12/31/2018,0.21,3,1,319,Will send it as soon as reservation is confirmed.,
1493435,"Luxury Williamsburg, Brooklyn LOFT",92944596194,unconfirmed,Hill,Brooklyn,Williamsburg,40.72091,-73.95814,United States,US,TRUE,flexible,Entire home/apt,2020,$144 ,$29 ,2,320,7/7/2019,3.6,2,1,312,,
1493988,Artist Loft-McCarren Park-Williamsburg-BrooklynNYC,46126301420,unconfirmed,Nelson,Brooklyn,Williamsburg,40.71819,-73.95414,United States,US,FALSE,moderate,Private room,2007,$705 ,$141 ,2,160,7/2/2019,1.8,1,2,122,"Unlike most other Airbnb listings, what we do here is long-term rentals by the year, or by the semester and we can welcome compatible short-term guests. We try to keep the atmosphere conducive to studying and resting and a couple of house-rules are in place to this end.  1. Non-smoker preferred.  2. No loud music or TV etc.  3. Only for one person (no couples, no visitors). We seldom have visitors, let alone overnight guests. We know this will be a major turn-off to many people, but we believe we can find a like-minded roommate who can have fun outside the house.  4. If you re not sure about your check-out date, you can reserve the minimum days and extend your stay at a discounted rate.  5. Check-in time is flexible, but it has to be coordinated at least 24 hours ahead. On arrival, a short registration process with a picture ID is needed in exchange for keys and wifi access.  6. Inside the apartment, we take off our outside shoes. So if you bring your own flip-flops, slippers or some k",
1494540,Chelsea/Meat Packing  Artist Space!,62499830130,verified,Craig,Manhattan,West Village,40.73887,-74.00342,United States,US,FALSE,strict,Private room,2016,"$1,145 ",$229 ,2,78,2/8/2019,1.22,4,1,57,Please note that there is no smoking or any type of drugs in the apartment and please be respectful of other apartment mates. You are welcome to use the kitchen appliances as long as you clean up after yourself!,
1495092,Elegant Spacious Family Townhouse,84885348799,verified,Owens,Manhattan,Upper West Side,40.77892,-73.98238,United States,US,TRUE,moderate,Entire home/apt,2003,$835 ,$167 ,30,64,8/3/2018,0.72,1,1,125,Shoes off apartment (slippers available to guests)  No smoking of any substance on the property  No parties Respectful  Friendly  Quiet  Leave things as they were found upon check-out,
1495645,Large Master Bedroom - Williamsburg,66699478264,unconfirmed,Sullivan,Brooklyn,Williamsburg,40.71336,-73.96192,United States,US,FALSE,strict,Private room,2019,$508 ,$102 ,2,219,6/19/2019,2.44,3,2,118,,
1496197,Central Park Fifth Av MET Museum,36485911817,unconfirmed,Howard,Manhattan,Upper East Side,40.77688,-73.96177,United States,US,TRUE,strict,Private room,,$92 ,$18 ,1,66,12/10/2017,0.94,2,1,10,Shoes-off home [tray provided] Respectful Friendly Quiet No smoking of any substance(s) on the property No pets Leave things as they were found Clean up after yourself Reminder: Rest of unit (main kitchen & living room not available to guests) Guests may not have additional guests without clearing them with Celia [or Jonathan].,
1496749,Real Williamsburg Artist Loft,40573366620,unconfirmed,Murphy,Brooklyn,Williamsburg,40.71368,-73.94478,United States,US,TRUE,flexible,Entire home/apt,,$964 ,$193 ,3,25,12/22/2018,0.29,1,1,378,"No smoking within the apartment, though may do so on the back pouch. No pet allowed for other's safety reason. Keys must be left behind at the end of stay to avoid monetary penalty. Clean after self after use of  common areas for others comfort and convenience.",
1497301,Lovely Upper East Yorkville 1 BDRM,72258188301,verified,Kelley,Manhattan,Upper East Side,40.7761,-73.95265,United States,US,FALSE,strict,Entire home/apt,2004,"$1,113 ",$223 ,4,102,6/28/2019,1.15,4,2,313,Shoes-off home Respectful Friendly Quiet No smoking on the property Of course no drugs No pets Leave things as they were found Clean up after yourself,
1497854,Cozy Upper East Side Studio,96569825556,verified,Ross,Manhattan,Upper East Side,40.77471,-73.95574,United States,US,TRUE,moderate,Entire home/apt,2008,"$1,167 ",$233 ,2,32,6/23/2019,0.47,4,1,194,,
1498406,"Large Cozy Room #2, Landmark Home 1 Block to PRATT",26601523658,verified,West,Brooklyn,Clinton Hill,40.68625,-73.96446,United States,US,FALSE,strict,Private room,2006,$352 ,$70 ,3,15,4/22/2019,0.18,3,6,61,No smoking on premises. no unnecessary noise.,
1498958,"Lovely studio in East Village, NY",13047221661,verified,Cole,Manhattan,East Village,40.725,-73.98851,United States,US,FALSE,flexible,Entire home/apt,2021,$270 ,$54 ,5,1,11/16/2015,0.02,1,1,294,,
1499511,NYC Summer Discount  1 BR Gramercy Apt,9936895972,verified,Cole,Manhattan,Kips Bay,40.74016,-73.97665,United States,US,FALSE,strict,Entire home/apt,2009,$510 ,$102 ,3,12,6/30/2019,0.14,1,1,73,"Unlike most other Airbnb listings, what we do here is long-term rentals by the year, or by the semester.  We try to keep the atmosphere conducive to studying and resting and a couple of house-rules are in place to this end.  1. Towels and linens (sheets, blankets, and pillows) are NOT provided. The bed is twin size.  2. No smoking on the premises.  3. No loud music or TV etc.  4. Only for one person (no couples, no visitors). We seldom have visitors, let alone overnight guests. We know this will be a major turn-off to many people, but we believe we can find a like-minded roommate who can have fun outside the house.  5. If you are not sure about your check-out date, you can reserve the minimum days and extend your stay at a discounted rate.  6. Check-in time has to be coordinated at least 48 hours ahead. On arrival, a short registration process with a picture ID is needed in exchange for keys and wifi access.  7. Inside the apartment, we take off our outside shoes. So if you bring your ",
1500063,"Awesome views, Central location",87372619942,verified,Dixon,Manhattan,Midtown,40.75023,-73.98293,United States,US,TRUE,moderate,Entire home/apt,2021,$758 ,$152 ,10,19,6/11/2019,0.27,4,1,225,,
1500615,Spacious Manhattan Apartment near Central Park,53028601127,unconfirmed,Nelson,Manhattan,Upper West Side,40.78867,-73.96809,United States,US,TRUE,strict,Entire home/apt,2012,"$1,121 ",$224 ,3,297,6/24/2019,3.37,5,1,183,,
1501168,Entire Apt: Sunny 2bd! 15min to NYC,85566336401,unconfirmed,Owens,Brooklyn,Crown Heights,40.66604,-73.95914,United States,US,TRUE,flexible,Entire home/apt,2015,$52 ,$10 ,3,12,7/7/2019,0.13,5,1,33,,
1501720,Your Historic House in Brooklyn,70427003873,unconfirmed,Baker,Brooklyn,Flatbush,40.63593,-73.96076,United States,US,TRUE,flexible,Entire home/apt,2015,$365 ,$73 ,4,9,1/2/2017,0.11,2,1,364,We ask that guests leave the apartment in the condition that they found it.,
1502272,Creative Director's Chinatown Loft,81810888340,verified,Clark,Manhattan,Chinatown,40.71638,-73.99167,United States,US,FALSE,moderate,Entire home/apt,2005,"$1,045 ",$209 ,15,9,5/14/2016,0.1,5,1,11,,
1502824,"HOSTING YOUR COZY,  ECLECTIC MILIEU FOR NYC VISIT",14950604609,verified,Cole,Manhattan,Inwood,40.86658,-73.92558,United States,US,FALSE,flexible,Private room,2019,$151 ,$30 ,7,46,5/25/2019,0.62,4,2,287,No Smoking and please clean dishes before departure.,
1503377,Charming private room in New-York,68958967655,verified,Stevens,Brooklyn,Williamsburg,40.71179,-73.96449,United States,US,TRUE,moderate,Private room,2021,$244 ,$49 ,4,42,6/24/2019,0.47,4,2,111,,
1503929,Cozy bedroom near Times Square,73594612599,unconfirmed,Cameron,Manhattan,Hell's Kitchen,40.76186,-73.99165,United States,US,FALSE,moderate,Private room,2019,$759 ,$152 ,2,118,7/1/2019,2.11,3,3,217,Can have friends but not parties. Ideal for students,
1504481,Artist's Flat in Historic Building #10263,62530366648,verified,Carroll,Brooklyn,Williamsburg,40.71417,-73.95917,United States,US,FALSE,strict,Entire home/apt,2021,$865 ,$173 ,30,53,5/3/2019,0.6,3,1,422,"Shoes off apartment (slippers available to guests) No smoking of any substance on the property Respectful Friendly Quiet Leave things as they were found, clean after yourself  No dishes left in the sink  Please use black cups, bowls, utensils and plates and  Store dry foods in 1st tall pantry cabinet for your personal food storage and store food in the fridge on the right half of the 3rd row Guests may not have additional guests without clearing them with me first Reminder: The bedroom is lofted, open over the staircase located on the top penthouse level of the apartment & building (5th floor) all to yourself. There's no door.",
1505034,Queen size sofa bed in Harlem,79856284724,unconfirmed,Morrison,Manhattan,Harlem,40.82772,-73.93877,United States,US,FALSE,strict,Private room,2012,"$1,070 ",$214 ,1,15,6/24/2019,0.21,2,1,85,No smoking.,
1505586,Bklyn 6 Beds 1 Bathroom Rental 2,74529552291,verified,Harper,Brooklyn,East Flatbush,40.63602,-73.94607,United States,US,FALSE,strict,Entire home/apt,2021,$171 ,$34 ,3,64,5/11/2019,0.72,4,4,195,,
1506138,Bklyn 4 Beds 1 Bathroom Rental 3,85488369715,unconfirmed,Howard,Brooklyn,East Flatbush,40.63759,-73.9459,United States,US,FALSE,strict,Entire home/apt,2021,$964 ,$193 ,3,51,4/27/2019,0.58,2,4,196,,
1506691,4 Beds 2 Bathrooms Rental 1,42892362187,verified,Alexander,Brooklyn,East Flatbush,40.63611,-73.94637,United States,US,FALSE,moderate,Entire home/apt,2016,$900 ,$180 ,3,79,4/29/2019,0.88,1,4,220,,
1507243,Stylish & Quiet NYC Retreat!,35908966607,unconfirmed,Reed,Manhattan,Harlem,40.803,-73.95278,United States,US,TRUE,strict,Private room,2007,$890 ,$178 ,3,202,6/19/2019,2.29,3,1,218,,
1507795,"Bright, new luxury apartment in doorman building",64456582552,verified,Hamilton,Manhattan,Upper West Side,40.79526,-73.9655,United States,US,FALSE,flexible,Entire home/apt,2007,"$1,075 ",$215 ,1,23,12/31/2018,0.63,3,1,211,,
1508347,TIMES SQUARE MASTER BEDROOM!,24179987035,unconfirmed,Jones,Manhattan,Hell's Kitchen,40.75763,-73.99482,United States,US,TRUE,moderate,Private room,2017,$857 ,$171 ,6,62,6/1/2019,0.76,,2,189,No smoking in building per MGL. ,
1508900,"Lincoln Center Studio, Clean&Sunny!",55119705995,verified,Morris,Manhattan,Upper West Side,40.77577,-73.98258,United States,US,TRUE,strict,Entire home/apt,2012,$574 ,$115 ,2,36,8/23/2015,0.45,,1,266,"One week minimum stay please. No smoking, no pets. Antique furnishings so just be careful with glasses, coffee cups, etc..",
1509452,Serenity amidst the busy city,3416046435,unconfirmed,Scott,Manhattan,Upper East Side,40.77631,-73.95289,United States,US,TRUE,moderate,Entire home/apt,2006,$298 ,$60 ,1,16,6/16/2019,0.19,,2,261,,
1510004,Super Clean Apt by Columbus Circle,4169468408,unconfirmed,Allen,Manhattan,Hell's Kitchen,40.76774,-73.9892,United States,US,FALSE,flexible,Entire home/apt,2018,$677 ,$135 ,4,24,9/21/2017,0.27,,1,300,No Smoking.  No Pets.,
